dataset,method,true_class,class_size,H_Z_given_Y_class,effective_fragments,occupied_predicted_clusters,dominant_predicted_cluster_share,second_largest_predicted_cluster_share
Amazon Photo,YACHT,4,882.0,1.4148123606670857,4.174584642829127,8.0,0.4115646258503401,0.2819349962207105
Amazon Photo,YACHT,5,823.0,0.28884158784017927,1.3393836058866728,6.0,0.9384366140137708,0.03645200486026731
Amazon Photo,YACHT,6,1941.0,1.4419729792698328,4.2747302140037,8.0,0.33951571354971666,0.249184269277005
Amazon Photo,YACHT,7,331.0,1.6046556052479526,5.02207448400443,7.333333333333333,0.3504531722054381,0.23867069486404835
BBC News Sport,CEHM,0,101.0,0.20573061302436602,1.2549244311045527,1.6666666666666667,0.9273927392739273,0.07260726072607261
BBC News Sport,CEHM,1,124.0,0.40112301803398015,1.5017454332651956,2.3333333333333335,0.8763440860215054,0.09946236559139786
BBC News Sport,CEHM,2,265.0,0.3978751087900838,1.4890861285849717,3.3333333333333335,0.8855345911949687,0.10188679245283021
BBC News Sport,CEHM,3,147.0,0.8208173051240687,2.273457604013707,3.3333333333333335,0.5600907029478458,0.3968253968253968
BBC News Sport,CEHM,4,100.0,0.056001534354847345,1.0575993064679887,2.0,0.9899999999999999,0.01
BBC News Sport,GPEC,0,101.0,0.49781790026874145,1.6455553046155424,3.3333333333333335,0.8415841584158416,0.1386138613861386
BBC News Sport,GPEC,1,124.0,0.9918259506782049,2.7236163984325863,3.6666666666666665,0.5080645161290323,0.3682795698924732
BBC News Sport,GPEC,2,265.0,0.9263418624031038,2.5435396998820425,4.333333333333333,0.5849056603773585,0.32075471698113206
BBC News Sport,GPEC,3,147.0,1.1145385516318917,3.0618574390149447,4.666666666666667,0.47392290249433106,0.38321995464852604
BBC News Sport,GPEC,4,100.0,0.8550049708500947,2.3539806688385982,4.0,0.6366666666666667,0.2966666666666667
BBC News Sport,HBGF,0,101.0,0.7561119432139157,2.172586327288981,4.0,0.7260726072607261,0.20132013201320131
BBC News Sport,HBGF,1,124.0,1.0523099145025583,2.869336990596534,4.666666666666667,0.5860215053763441,0.260752688172043
BBC News Sport,HBGF,2,265.0,1.3405503577467741,3.821583565292645,5.0,0.3622641509433962,0.31069182389937106
BBC News Sport,HBGF,3,147.0,1.3217448343222726,3.771861528632034,5.0,0.46485260770975056,0.23582766439909297
BBC News Sport,HBGF,4,100.0,1.119528578571341,3.073580368281173,4.0,0.44,0.3333333333333333
BBC News Sport,MCLA,0,101.0,0.5255289399564073,1.7027962737836806,2.3333333333333335,0.778877887788779,0.21782178217821782
BBC News Sport,MCLA,1,124.0,0.8022473218874456,2.2318761554696316,3.3333333333333335,0.5564516129032259,0.4112903225806452
BBC News Sport,MCLA,2,265.0,0.9001288034305529,2.4683224926991882,5.0,0.6238993710691824,0.28553459119496855
BBC News Sport,MCLA,3,147.0,1.0242603286660874,2.7860084914285164,4.333333333333333,0.489795918367347,0.3945578231292517
BBC News Sport,MCLA,4,100.0,0.7228651986015823,2.0618368967646856,3.3333333333333335,0.6699999999999999,0.3033333333333333
BBC News Sport,PSF-CE,0,101.0,0.42582207535277483,1.5315646813862343,2.3333333333333335,0.8547854785478548,0.14191419141914194
BBC News Sport,PSF-CE,1,124.0,0.70615854148678,2.034655637985073,3.3333333333333335,0.706989247311828,0.23655913978494625
BBC News Sport,PSF-CE,2,265.0,0.8045355067222705,2.2533639021975564,3.3333333333333335,0.620125786163522,0.3270440251572327
BBC News Sport,PSF-CE,3,147.0,1.0224939584873163,2.784620784209702,4.0,0.4512471655328798,0.4263038548752835
BBC News Sport,PSF-CE,4,100.0,0.6989658546067551,2.0116957130836366,3.0,0.64,0.35000000000000003
BBC News Sport,RANGE,0,101.0,0.5266188108891173,1.6997928070058368,3.0,0.8382838283828383,0.1122112211221122
BBC News Sport,RANGE,1,124.0,0.9749822606524875,2.6748874638935844,4.0,0.5456989247311829,0.3440860215053763
BBC News Sport,RANGE,2,265.0,0.9480622193186274,2.620042869434019,4.666666666666667,0.4754716981132075,0.4163522012578616
BBC News Sport,RANGE,3,147.0,1.1131493694732784,3.0470094944586372,4.333333333333333,0.5102040816326531,0.3219954648526077
BBC News Sport,RANGE,4,100.0,0.8833235404785579,2.4235594860904217,4.0,0.58,0.35333333333333333
BBC News Sport,YACHT,0,101.0,0.4234394919257065,1.528405455767557,3.0,0.867986798679868,0.1221122112211221
BBC News Sport,YACHT,1,124.0,1.0083579822463722,2.781536129803128,4.333333333333333,0.543010752688172,0.33602150537634407
BBC News Sport,YACHT,2,265.0,1.1058502032976456,3.0282238937816817,4.666666666666667,0.450314465408805,0.3710691823899371
BBC News Sport,YACHT,3,147.0,1.2050524739874573,3.3375136913416674,5.0,0.4829931972789116,0.3242630385487528
BBC News Sport,YACHT,4,100.0,0.9253659965864586,2.5368584573716593,3.6666666666666665,0.5733333333333333,0.3433333333333333
Caltech101-20,CEHM,0,435.0,1.781230251722355,5.9718673278156755,10.666666666666666,0.3049808429118774,0.21302681992337166
Caltech101-20,CEHM,1,200.0,1.142338418211348,3.1345774940293034,6.0,0.5383333333333334,0.30666666666666664
Caltech101-20,CEHM,2,798.0,2.2490576933117365,9.494264802555191,15.333333333333334,0.17418546365914786,0.14870509607351712
Caltech101-20,CEHM,3,33.0,1.5142567862601897,4.5498039821800065,7.666666666666667,0.47474747474747475,0.24242424242424243
Caltech101-20,CEHM,4,98.0,1.890141393056781,6.660102793011629,12.0,0.27891156462585037,0.2585034013605442
Caltech101-20,CEHM,5,50.0,1.7911684972112187,6.107417048200593,11.333333333333334,0.3933333333333333,0.26666666666666666
Caltech101-20,CEHM,6,123.0,1.222504237282035,3.432810040405815,5.333333333333333,0.42005420054200543,0.3062330623306233
Caltech101-20,CEHM,7,52.0,1.471011261293982,4.353807470052632,8.333333333333334,0.5064102564102564,0.23076923076923075
Caltech101-20,CEHM,8,67.0,2.044240496358294,7.732236351589904,11.333333333333334,0.2537313432835821,0.21890547263681592
Caltech101-20,CEHM,9,34.0,1.7848166355762078,6.082590329796567,8.0,0.28431372549019607,0.2549019607843137
Caltech101-20,CEHM,10,54.0,2.213257373039712,9.145620361925031,13.0,0.24691358024691357,0.1851851851851852
Caltech101-20,CEHM,11,47.0,1.188226822300064,3.3404914195353688,5.666666666666667,0.5035460992907801,0.3120567375886525
Caltech101-20,CEHM,12,59.0,2.1710880293219676,8.774873662102786,11.0,0.26553672316384186,0.13559322033898305
Caltech101-20,CEHM,13,35.0,1.4581677364921088,4.436714857440103,6.333333333333333,0.41904761904761906,0.24761904761904763
Caltech101-20,CEHM,14,45.0,2.137716812377636,8.49563511012583,12.333333333333334,0.26666666666666666,0.20000000000000004
Caltech101-20,CEHM,15,64.0,1.8094657288358906,6.230081642370666,11.333333333333334,0.4375,0.140625
Caltech101-20,CEHM,16,37.0,1.5974252080834273,4.940295800660687,7.0,0.32432432432432434,0.2972972972972973
Caltech101-20,CEHM,17,56.0,2.022170446073228,7.628256083412,10.666666666666666,0.2738095238095238,0.1726190476190476
Caltech101-20,CEHM,18,39.0,1.2763841721815676,3.648008442566089,7.0,0.6153846153846154,0.15384615384615385
Caltech101-20,CEHM,19,60.0,1.698323031632697,5.466303611144475,9.666666666666666,0.49444444444444446,0.10000000000000002
Caltech101-20,GPEC,0,435.0,1.5880707102692364,5.058858714160588,11.333333333333334,0.4544061302681992,0.18544061302681994
Caltech101-20,GPEC,1,200.0,1.1850874129661375,3.2713600467203303,6.666666666666667,0.5383333333333334,0.30666666666666664
Caltech101-20,GPEC,2,798.0,2.208840880552959,9.145895009977759,15.666666666666666,0.18629908103592316,0.1532999164578112
Caltech101-20,GPEC,3,33.0,1.7796345513199816,5.939051471503096,10.0,0.45454545454545453,0.16161616161616163
Caltech101-20,GPEC,4,98.0,2.0001947558758837,7.395529626019612,13.666666666666666,0.272108843537415,0.25170068027210885
Caltech101-20,GPEC,5,50.0,1.9157791866029255,6.816584194454563,13.0,0.3666666666666667,0.26
Caltech101-20,GPEC,6,123.0,1.242934276317573,3.496811026856772,5.333333333333333,0.40108401084010836,0.3252032520325203
Caltech101-20,GPEC,7,52.0,1.548124792370866,4.706849660292419,9.333333333333334,0.4871794871794872,0.23076923076923075
Caltech101-20,GPEC,8,67.0,2.029215378262016,7.634738022133024,11.0,0.25870646766169153,0.22388059701492535
Caltech101-20,GPEC,9,34.0,2.070729833582763,7.943103782417372,9.666666666666666,0.22549019607843138,0.16666666666666666
Caltech101-20,GPEC,10,54.0,2.2811503195240275,9.839527506229212,14.333333333333334,0.23456790123456792,0.1851851851851852
Caltech101-20,GPEC,11,47.0,1.0413794963209253,2.9495560437941486,5.333333333333333,0.5673758865248227,0.2765957446808511
Caltech101-20,GPEC,12,59.0,2.345733933549216,10.466706358654994,12.666666666666666,0.18644067796610173,0.15254237288135594
Caltech101-20,GPEC,13,35.0,1.721454117060125,5.612061699996528,8.0,0.3428571428571428,0.22857142857142856
Caltech101-20,GPEC,14,45.0,1.9926514854645505,7.357073090318683,11.333333333333334,0.2888888888888889,0.23703703703703705
Caltech101-20,GPEC,15,64.0,2.128309526393318,8.42828971616577,12.666666666666666,0.3072916666666667,0.15104166666666666
Caltech101-20,GPEC,16,37.0,1.6099143464718946,5.003166281127739,7.333333333333333,0.32432432432432434,0.2972972972972973
Caltech101-20,GPEC,17,56.0,2.1190908571861273,8.327138938621248,11.333333333333334,0.21428571428571427,0.18452380952380953
Caltech101-20,GPEC,18,39.0,1.4346574437334174,4.204393731171288,8.0,0.5555555555555555,0.1794871794871795
Caltech101-20,GPEC,19,60.0,1.7457633055436161,5.818560652630713,10.333333333333334,0.4666666666666666,0.11666666666666665
Caltech101-20,HBGF,0,435.0,1.8538709366268284,6.390893037622452,11.666666666666666,0.28045977011494255,0.2314176245210728
Caltech101-20,HBGF,1,200.0,1.2419948434167907,3.463019308233386,7.333333333333333,0.535,0.2933333333333333
Caltech101-20,HBGF,2,798.0,2.4151930775511556,11.205718485247813,17.666666666666668,0.15079365079365079,0.14411027568922305
Caltech101-20,HBGF,3,33.0,1.8222822423795628,6.204764887305637,9.666666666666666,0.42424242424242425,0.1414141414141414
Caltech101-20,HBGF,4,98.0,1.967174249442657,7.1778917418975885,13.333333333333334,0.2653061224489796,0.25170068027210885
Caltech101-20,HBGF,5,50.0,2.084389406937938,8.04472092345092,13.666666666666666,0.29333333333333333,0.25333333333333335
Caltech101-20,HBGF,6,123.0,1.221822015593307,3.4019143247249244,5.666666666666667,0.3821138211382114,0.37127371273712734
Caltech101-20,HBGF,7,52.0,1.63440563263286,5.23670251861754,9.666666666666666,0.4358974358974359,0.23076923076923075
Caltech101-20,HBGF,8,67.0,2.097352785052536,8.162109307366189,12.0,0.23880597014925375,0.21890547263681592
Caltech101-20,HBGF,9,34.0,1.951043417144741,7.0532609860090645,9.333333333333334,0.3137254901960784,0.16666666666666666
Caltech101-20,HBGF,10,54.0,2.323764805835242,10.215775833177302,15.0,0.24074074074074073,0.21604938271604937
Caltech101-20,HBGF,11,47.0,1.2692280969097454,3.7124434049046577,6.333333333333333,0.5673758865248227,0.19148936170212763
Caltech101-20,HBGF,12,59.0,2.3100722847583213,10.075236827168922,12.333333333333334,0.21468926553672316,0.13559322033898305
Caltech101-20,HBGF,13,35.0,1.6931489562242559,5.439249915835802,7.666666666666667,0.3428571428571428,0.23809523809523805
Caltech101-20,HBGF,14,45.0,2.18235696504521,8.88239240487141,13.666666666666666,0.2814814814814815,0.19259259259259262
Caltech101-20,HBGF,15,64.0,2.2426968498808093,9.481916080523163,13.333333333333334,0.2760416666666667,0.13541666666666666
Caltech101-20,HBGF,16,37.0,1.6141961367320212,5.039259552874928,7.666666666666667,0.32432432432432434,0.30630630630630634
Caltech101-20,HBGF,17,56.0,2.2055954901465955,9.107648205746717,12.0,0.23214285714285712,0.18452380952380953
Caltech101-20,HBGF,18,39.0,1.3998885310693912,4.05655650745222,7.666666666666667,0.5641025641025641,0.1794871794871795
Caltech101-20,HBGF,19,60.0,1.780204824943563,5.93593076750841,11.333333333333334,0.4777777777777778,0.11111111111111112
Caltech101-20,MCLA,0,435.0,1.6521911890876153,5.239644892114829,11.0,0.30421455938697317,0.29272030651340997
Caltech101-20,MCLA,1,200.0,1.1563961514367773,3.178469463256061,6.0,0.5416666666666666,0.3033333333333333
Caltech101-20,MCLA,2,798.0,2.300977618803673,9.98669779713446,16.666666666666668,0.1595655806182122,0.14703425229741018
Caltech101-20,MCLA,3,33.0,1.8248261920690796,6.203530541230777,9.333333333333334,0.40404040404040403,0.1818181818181818
Caltech101-20,MCLA,4,98.0,1.9667069193560696,7.171515737719383,14.0,0.27891156462585037,0.25510204081632654
Caltech101-20,MCLA,5,50.0,2.0941779665005207,8.133311527837972,13.666666666666666,0.2866666666666667,0.24666666666666667
Caltech101-20,MCLA,6,123.0,1.1347017365613394,3.1107150206213987,5.333333333333333,0.44173441734417346,0.3468834688346884
Caltech101-20,MCLA,7,52.0,1.508849819408045,4.531206539005727,9.333333333333334,0.5128205128205129,0.21794871794871795
Caltech101-20,MCLA,8,67.0,1.9621166396081462,7.205989829071714,11.333333333333334,0.2835820895522388,0.23880597014925375
Caltech101-20,MCLA,9,34.0,2.0551646424393635,7.874816084096466,10.0,0.2450980392156863,0.16666666666666666
Caltech101-20,MCLA,10,54.0,2.2182267442982373,9.207187619356096,14.0,0.271604938271605,0.19753086419753085
Caltech101-20,MCLA,11,47.0,0.9272901299266026,2.5974066096750157,5.333333333333333,0.6950354609929078,0.17021276595744683
Caltech101-20,MCLA,12,59.0,2.217566738027544,9.188856139312167,12.0,0.2711864406779661,0.12994350282485875
Caltech101-20,MCLA,13,35.0,1.673463776553648,5.3372529841069705,7.666666666666667,0.3523809523809524,0.21904761904761905
Caltech101-20,MCLA,14,45.0,2.1959667345405744,9.005108504173045,12.666666666666666,0.26666666666666666,0.20000000000000004
Caltech101-20,MCLA,15,64.0,2.1224406362858055,8.36155053424323,12.666666666666666,0.328125,0.140625
Caltech101-20,MCLA,16,37.0,1.4847757507562278,4.468056399269785,6.666666666666667,0.3873873873873874,0.2972972972972973
Caltech101-20,MCLA,17,56.0,2.169169094113874,8.753196647521431,11.666666666666666,0.23214285714285712,0.16666666666666666
Caltech101-20,MCLA,18,39.0,1.4527170179721736,4.276591397025009,7.666666666666667,0.5384615384615384,0.1794871794871795
Caltech101-20,MCLA,19,60.0,1.8675957511313304,6.525242546470573,11.666666666666666,0.4444444444444444,0.11666666666666665
Caltech101-20,PSF-CE,0,435.0,1.8134835830634357,6.153186808461826,10.666666666666666,0.30344827586206896,0.21455938697318008
Caltech101-20,PSF-CE,1,200.0,1.107379310866664,3.0285549952776267,5.333333333333333,0.5383333333333334,0.30666666666666664
Caltech101-20,PSF-CE,2,798.0,2.262225986682832,9.613030031596688,16.333333333333332,0.16917293233082706,0.14870509607351712
Caltech101-20,PSF-CE,3,33.0,1.444391109400266,4.273257620875955,8.0,0.5656565656565656,0.1414141414141414
Caltech101-20,PSF-CE,4,98.0,1.897620710385753,6.673636827674568,12.0,0.2755102040816326,0.25510204081632654
Caltech101-20,PSF-CE,5,50.0,1.8637098086419668,6.481999514413952,11.666666666666666,0.34,0.26
Caltech101-20,PSF-CE,6,123.0,1.127800996992543,3.0900392745674647,4.666666666666667,0.4254742547425474,0.3333333333333333
Caltech101-20,PSF-CE,7,52.0,1.5359515058937345,4.64713086866844,8.666666666666666,0.4807692307692308,0.23076923076923075
Caltech101-20,PSF-CE,8,67.0,1.8820200166779986,6.587713142473054,10.0,0.30845771144278605,0.20398009950248755
Caltech101-20,PSF-CE,9,34.0,1.8795601953363492,6.652451694893905,8.333333333333334,0.28431372549019607,0.2058823529411765
Caltech101-20,PSF-CE,10,54.0,2.143426445397369,8.532995729157655,12.333333333333334,0.25925925925925924,0.19135802469135801
Caltech101-20,PSF-CE,11,47.0,0.8757669516143657,2.4847952347931206,4.666666666666667,0.6382978723404255,0.2624113475177305
Caltech101-20,PSF-CE,12,59.0,2.135723374869013,8.472170850405165,11.0,0.2768361581920904,0.12994350282485875
Caltech101-20,PSF-CE,13,35.0,1.6557163287852454,5.2779169873762575,7.333333333333333,0.3428571428571428,0.2476190476190476
