dataset,pool,group,task_family,split,source_id,method,params,status,n,c,M,ACC,NMI,ARI,F1,runtime_seconds,spectral_seconds,objective,rounding_objective,eig_max,eig_min_topc,commutator_ratio,interaction_scale,solver,rounding,sweeps,moves,history_json,rounding_candidates_json,skip_reason
BBC News Sport,2,BKCC_V2,,formal,,PSF-CE,"{""lambda"": 0.665, ""q"": 0.72}",ok,737,5,20,0.3989145183175034,0.1690014928410016,0.05327858570834538,0.3086372969326066,0.12216240000270773,0.006131999994977377,,5.4807387780262,1.639358047174123,1.081281735638141,0.001979117783669693,1.7953026424562932,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 4.77893660858721, ""kmeans_norm"": 5.435125547095604, ""kmeans_raw"": 5.4807387780262}",
BBC News Sport,2,BKCC_V2,,formal,,Poly2,"{""eta"": 8.0}",ok,737,5,20,0.5332428765264586,0.32723512445812825,0.18441578703673228,0.4966709616530672,0.11045169999124482,0.004398299992317334,,17.666905335466403,6.40084414642331,3.768415073687597,,,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 13.241553731193918, ""kmeans_norm"": 17.098432563157328, ""kmeans_raw"": 17.666905335466403}",
BBC-MV,0,TEXT_MV,,formal,,AggregatePower,"{""q_after"": 6.0}",ok,685,5,20,0.32992700729927005,0.010685400113313715,-0.0006932623473820635,0.10590533826749035,0.11715869999898132,0.001107200005208142,,2.4799998400573355,1.0000000000000013,0.03549291379835866,,,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 2.1548472519132114, ""kmeans_norm"": 1.759044631248243, ""kmeans_raw"": 2.4799998400573355}",
BBC-MV,0,TEXT_MV,,formal,,CA,{},ok,685,5,20,0.32992700729927005,0.010685400113313715,-0.0006932623473820635,0.10590533826749035,0.12365439999848604,0.001044700009515509,,2.5412661965852594,1.0000000000000016,0.2862959842794235,,,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 2.2962965286242083, ""kmeans_norm"": 1.8914101407157768, ""kmeans_raw"": 2.5412661965852594}",
BBC-MV,0,TEXT_MV,,formal,,LinearPair,"{""lambda"": 3.0}",ok,685,5,20,0.32992700729927005,0.010685400113313715,-0.0006932623473820635,0.10590533826749035,0.10817239999596495,0.0010339000000385568,,7.855983378322072,2.5237209728594974,0.9439359964902445,2.1375600985848627e-16,3.0783569843518825,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 6.93929016601339, ""kmeans_norm"": 4.5893710980601865, ""kmeans_raw"": 7.855983378322072}",
BBC-MV,0,TEXT_MV,,formal,,PSF-CE,"{""lambda"": 0.665, ""q"": 0.72}",ok,685,5,20,0.32992700729927005,0.010685400113313715,-0.0006932623473820635,0.10590533826749035,0.11014299999806099,0.0010615000064717606,,3.715094657549679,1.0000000000000016,0.43231123717580944,0.004649828991546992,3.1039332036075544,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 2.9212992039026786, ""kmeans_norm"": 1.8403897085409946, ""kmeans_raw"": 3.715094657549679}",
BBC-MV,0,TEXT_MV,,formal,,Poly2,"{""eta"": 8.0}",ok,685,5,20,0.32992700729927005,0.010685400113313715,-0.0006932623473820635,0.10590533826749035,0.10279810000793077,0.0008577999979024753,,7.531518235651164,2.3560565621783423,0.942019109195614,,,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 5.582976564251668, ""kmeans_norm"": 4.468260687495494, ""kmeans_raw"": 7.531518235651164}",
BBC-MV,1,TEXT_MV,,formal,,AggregatePower,"{""q_after"": 6.0}",ok,685,5,20,0.32992700729927005,0.015401769711937381,0.0027410570017182877,0.11887055915971581,0.1047891000052914,0.0007347000064328313,,2.1620917374812945,0.9999999999999981,0.0038348723915409377,,,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 2.08213540074905, ""kmeans_norm"": 1.3275155005925938, ""kmeans_raw"": 2.1620917374812945}",
BBC-MV,1,TEXT_MV,,formal,,CA,{},ok,685,5,20,0.32992700729927005,0.015401769711937381,0.0027410570017182877,0.11887055915971581,0.13019910000730306,0.0011003999970853329,,2.4915349732422407,0.999999999999998,0.22265721273504493,,,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 2.131274188600975, ""kmeans_norm"": 1.6168003497080754, ""kmeans_raw"": 2.4915349732422407}",
BBC-MV,1,TEXT_MV,,formal,,LinearPair,"{""lambda"": 3.0}",ok,685,5,20,0.32992700729927005,0.015401769711937381,0.0027410570017182877,0.11887055915971581,0.13731200000620447,0.0010609000019030645,,7.359130622621705,3.0661312665305323,0.5585960165657707,2.8312477636482593e-16,2.7672030533900545,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 5.983218863112827, ""kmeans_norm"": 3.16851070563635, ""kmeans_raw"": 7.359130622621705}",
BBC-MV,1,TEXT_MV,,formal,,PSF-CE,"{""lambda"": 0.665, ""q"": 0.72}",ok,685,5,20,0.32992700729927005,0.015401769711937381,0.0027410570017182877,0.11887055915971581,0.12638290000904817,0.001030900006298907,,3.578725482866896,1.1100512772180287,0.3036697281859888,0.004327047962637615,2.8308319178530055,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 2.991619796207104, ""kmeans_norm"": 1.913772076164631, ""kmeans_raw"": 3.578725482866896}",
BBC-MV,1,TEXT_MV,,formal,,Poly2,"{""eta"": 8.0}",ok,685,5,20,0.32992700729927005,0.015401769711937381,0.0027410570017182877,0.11887055915971581,0.11260190000757575,0.001023500008159317,,7.544360550140017,3.0788126708702923,0.6192670877985578,,,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 6.110182055219279, ""kmeans_norm"": 3.2840882948833032, ""kmeans_raw"": 7.544360550140017}",
BBC-MV,2,TEXT_MV,,formal,,AggregatePower,"{""q_after"": 6.0}",ok,685,5,20,0.33138686131386863,0.01640568162771344,0.003470203934912134,0.11940480257076276,0.1001607999933185,0.0008827999990899116,,2.201235084020473,1.0000000000000007,0.007697399001454808,,,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 2.119739012411316, ""kmeans_norm"": 1.3893282821469397, ""kmeans_raw"": 2.201235084020473}",
BBC-MV,2,TEXT_MV,,formal,,CA,{},ok,685,5,20,0.33138686131386863,0.01640568162771344,0.003470203934912134,0.11940480257076276,0.11135370000556577,0.0010783000034280121,,2.529448426888689,1.0000000000000004,0.24951714338313943,,,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 2.283118255196385, ""kmeans_norm"": 1.6434236216540534, ""kmeans_raw"": 2.529448426888689}",
BBC-MV,2,TEXT_MV,,formal,,LinearPair,"{""lambda"": 3.0}",ok,685,5,20,0.33138686131386863,0.01640568162771344,0.003470203934912134,0.11940480257076276,0.11077600000135135,0.000995800000964664,,7.524563538103984,3.0623703884754887,0.6835391335551578,3.8057354092672854e-16,2.760790658495976,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 6.564598399707368, ""kmeans_norm"": 3.299053842552828, ""kmeans_raw"": 7.524563538103984}",
BBC-MV,2,TEXT_MV,,formal,,PSF-CE,"{""lambda"": 0.665, ""q"": 0.72}",ok,685,5,20,0.33138686131386863,0.01640568162771344,0.003470203934912134,0.11940480257076276,0.09420459999819286,0.0008757000032346696,,3.641468505873476,1.1120220113322257,0.3513773173953879,0.004960454651692324,2.804662376332581,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 3.2256265000721007, ""kmeans_norm"": 1.9995930277601632, ""kmeans_raw"": 3.641468505873476}",
BBC-MV,2,TEXT_MV,,formal,,Poly2,"{""eta"": 8.0}",ok,685,5,20,0.33138686131386863,0.01640568162771344,0.003470203934912134,0.11940480257076276,0.10622479999437928,0.0007752999954391271,,7.724803005035137,3.0807837591276153,0.7475875821197975,,,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 6.679324348763361, ""kmeans_norm"": 3.4200184463396024, ""kmeans_raw"": 7.724803005035137}",
BBCSport-MV,0,TEXT_MV,,formal,,AggregatePower,"{""q_after"": 6.0}",ok,544,5,20,0.4944852941176471,0.2607852314802768,0.09038206443561804,0.3526399328434481,0.11759039999742527,0.0011126999888801947,,2.12859967216465,1.0000000000000024,0.09151637184738892,,,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 2.0832874377672517, ""kmeans_norm"": 1.9064646953364779, ""kmeans_raw"": 2.12859967216465}",
BBCSport-MV,0,TEXT_MV,,formal,,CA,{},ok,544,5,20,0.4944852941176471,0.2607852314802768,0.09038206443561804,0.3526399328434481,0.1159380000026431,0.0011663999903248623,,2.120412971732738,1.0000000000000024,0.25534022997331796,,,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 2.0591331387065113, ""kmeans_norm"": 1.8247335394591824, ""kmeans_raw"": 2.120412971732738}",
BBCSport-MV,0,TEXT_MV,,formal,,LinearPair,"{""lambda"": 3.0}",ok,544,5,20,0.4944852941176471,0.2607852314802768,0.09038206443561804,0.3526399328434481,0.10652260000642855,0.0009288000001106411,,6.395247941398645,2.197144048337059,1.0000000000000024,6.993648023386613e-16,4.902743173870552,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 6.090426107829968, ""kmeans_norm"": 4.906969067019777, ""kmeans_raw"": 6.395247941398645}",
BBCSport-MV,0,TEXT_MV,,formal,,PSF-CE,"{""lambda"": 0.665, ""q"": 0.72}",ok,544,5,20,0.4944852941176471,0.2607852314802768,0.09038206443561804,0.3526399328434481,0.12010409998765681,0.0010578999936114997,,3.062753849862834,1.0000000000000024,0.4359518564790521,0.0056642590732950025,4.91004224265945,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 2.947426926652291, ""kmeans_norm"": 2.50159651717576, ""kmeans_raw"": 3.062753849862834}",
BBCSport-MV,0,TEXT_MV,,formal,,Poly2,"{""eta"": 8.0}",ok,544,5,20,0.4944852941176471,0.2607852314802768,0.09038206443561804,0.3526399328434481,0.10846540000056848,0.0010006999946199358,,4.777460318657269,1.4616660030048996,0.7769292943159332,,,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 4.635896735662064, ""kmeans_norm"": 3.747272077828194, ""kmeans_raw"": 4.777460318657269}",
BBCSport-MV,1,TEXT_MV,,formal,,AggregatePower,"{""q_after"": 6.0}",ok,544,5,20,0.48713235294117646,0.24876985318100764,0.08267901869072485,0.3465725185789578,0.0956304999999702,0.00114969999413006,,2.1582200170728805,1.0000000000000016,0.028645644847971434,,,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 2.1457529464779683, ""kmeans_norm"": 2.145685564727961, ""kmeans_raw"": 2.1582200170728805}",
BBCSport-MV,1,TEXT_MV,,formal,,CA,{},ok,544,5,20,0.48713235294117646,0.24876985318100764,0.08267901869072485,0.3465725185789578,0.09875629999442026,0.0011624999897321686,,2.235401666600724,1.0000000000000016,0.2455178028194255,,,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 2.1705577958705806, ""kmeans_norm"": 2.1778378101362534, ""kmeans_raw"": 2.235401666600724}",
BBCSport-MV,1,TEXT_MV,,formal,,LinearPair,"{""lambda"": 3.0}",ok,544,5,20,0.48713235294117646,0.24876985318100764,0.08267901869072485,0.3465725185789578,0.08346709999023005,0.0012423000007402152,,6.61672390850495,2.449826147706196,0.8312600702701254,1.0818418835257691e-15,3.8640222423787534,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 6.367933256392986, ""kmeans_norm"": 6.399449662467256, ""kmeans_raw"": 6.61672390850495}",
BBCSport-MV,1,TEXT_MV,,formal,,PSF-CE,"{""lambda"": 0.665, ""q"": 0.72}",ok,544,5,20,0.48713235294117646,0.24876985318100764,0.08267901869072485,0.3465725185789578,0.08464470000762958,0.0012123000051360577,,3.204896352087773,1.0000000000000016,0.37595726945529173,0.005322361618511848,3.9149389320705947,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 3.1338957659632736, ""kmeans_norm"": 3.1338957659632736, ""kmeans_raw"": 3.204896352087773}",
BBCSport-MV,1,TEXT_MV,,formal,,Poly2,"{""eta"": 8.0}",ok,544,5,20,0.48713235294117646,0.24876985318100764,0.08267901869072485,0.3465725185789578,0.09034179999434855,0.0011318999895593151,,5.60204830336777,1.9280128847124947,0.7277497348296524,,,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 5.444528272382996, ""kmeans_norm"": 5.4167494517817465, ""kmeans_raw"": 5.60204830336777}",
BBCSport-MV,2,TEXT_MV,,formal,,AggregatePower,"{""q_after"": 6.0}",ok,544,5,20,0.4852941176470588,0.25480334154568857,0.09013156952812464,0.3377445193276009,0.10265570000046864,0.0011605000036070123,,2.263039804806876,1.0000000000000033,0.04082941260206248,,,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 2.1641101308386363, ""kmeans_norm"": 2.181538007014306, ""kmeans_raw"": 2.263039804806876}",
BBCSport-MV,2,TEXT_MV,,formal,,CA,{},ok,544,5,20,0.4852941176470588,0.25480334154568857,0.09013156952812464,0.3377445193276009,0.10677739999664482,0.0012408999900799245,,2.2223297203972194,1.0000000000000033,0.24584853585135877,,,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 2.113881028447902, ""kmeans_norm"": 1.997115359431286, ""kmeans_raw"": 2.2223297203972194}",
BBCSport-MV,2,TEXT_MV,,formal,,LinearPair,"{""lambda"": 3.0}",ok,544,5,20,0.4852941176470588,0.25480334154568857,0.09013156952812464,0.3377445193276009,0.11008340000989847,0.0011608000058913603,,6.6777520448732535,2.2644443279341178,0.8625546590625619,6.652109687011956e-16,4.055950590024582,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 6.009236449126118, ""kmeans_norm"": 5.780254972296029, ""kmeans_raw"": 6.6777520448732535}",
BBCSport-MV,2,TEXT_MV,,formal,,PSF-CE,"{""lambda"": 0.665, ""q"": 0.72}",ok,544,5,20,0.4852941176470588,0.25480334154568857,0.09013156952812464,0.3377445193276009,0.10420159999921452,0.0013490000128513202,,3.2097237478702128,1.0000000000000033,0.3835079745760648,0.005648726993399077,4.103248374413362,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 2.855147523259038, ""kmeans_norm"": 2.8367400846367476, ""kmeans_raw"": 3.2097237478702128}",
BBCSport-MV,2,TEXT_MV,,formal,,Poly2,"{""eta"": 8.0}",ok,544,5,20,0.4852941176470588,0.25480334154568857,0.09013156952812464,0.3377445193276009,0.10539879999123514,0.0012424999877111986,,5.494103666946222,1.7296958383207377,0.7293805564934128,,,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 5.254638562824288, ""kmeans_norm"": 4.758898001862162, ""kmeans_raw"": 5.494103666946222}",
100Leaves,0,MULTI_RELATION_7,,formal,,AggregatePower,"{""q_after"": 6.0}",ok,1600,100,20,0.8325,0.9213136833960913,0.63872325344547,0.830025123046459,5.621726299999864,0.6922091000014916,,31.478145336207312,3.647174109606081,0.009678548506269685,,,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 31.369350557723692, ""kmeans_norm"": 31.34801224119829, ""kmeans_raw"": 31.478145336207312}",
100Leaves,0,MULTI_RELATION_7,,formal,,CA,{},ok,1600,100,20,0.8325,0.9213136833960913,0.63872325344547,0.830025123046459,5.248130799998762,0.6479824999987613,,47.96367068631808,1.0000000000000033,0.3468636896981747,,,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 47.004400083095824, ""kmeans_norm"": 46.95652602710805, ""kmeans_raw"": 47.96367068631808}",
100Leaves,0,MULTI_RELATION_7,,formal,,LinearPair,"{""lambda"": 3.0}",ok,1600,100,20,0.8325,0.9213136833960913,0.63872325344547,0.830025123046459,5.224500199998147,0.6883851999882609,,191.78829676977495,5.786714731034995,0.954675080556601,5.337849130247256e-17,1.869197816066933,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 188.54518896978817, ""kmeans_norm"": 188.13279234074582, ""kmeans_raw"": 191.78829676977495}",
100Leaves,0,MULTI_RELATION_7,,formal,,PSF-CE,"{""lambda"": 0.665, ""q"": 0.72}",ok,1600,100,20,0.824375,0.9244828979860216,0.6513472618076347,0.8196925820318722,5.2931164000037825,0.6561583000002429,,80.14081615527297,1.940025689661034,0.487560572543876,0.0009928211641087711,1.9159895831644944,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 78.17077873072763, ""kmeans_norm"": 78.7037551610201, ""kmeans_raw"": 80.14081615527297}",
100Leaves,0,MULTI_RELATION_7,,formal,,Poly2,"{""eta"": 8.0}",ok,1600,100,20,0.81125,0.9210486737924507,0.5895105323780879,0.8101087774995805,4.293670299986843,0.7362369999900693,,261.2841107275158,7.884429288702687,1.2827035067857908,,,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 256.6989266339443, ""kmeans_norm"": 257.40890109843303, ""kmeans_raw"": 261.2841107275158}",
100Leaves,1,MULTI_RELATION_7,,formal,,AggregatePower,"{""q_after"": 6.0}",ok,1600,100,20,0.896875,0.9492280675887069,0.8519207638122939,0.8850989669310972,6.054367400007322,0.6734178000042448,,31.758099150564153,3.7453345721647557,0.009486103692222605,,,spectral,kmeans_norm,0,0,[],"{""cluster_qr"": 30.908016724342176, ""kmeans_norm"": 31.758099150564153, ""kmeans_raw"": 31.250819399061946}",
100Leaves,1,MULTI_RELATION_7,,formal,,CA,{},ok,1600,100,20,0.8,0.9206201856854541,0.6356637735607239,0.784038821135885,5.872872100007953,0.6370221999968635,,47.35972290632042,0.9999999999999987,0.3442726922279756,,,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 46.30643810110029, ""kmeans_norm"": 46.7214655487915, ""kmeans_raw"": 47.35972290632042}",
100Leaves,1,MULTI_RELATION_7,,formal,,LinearPair,"{""lambda"": 3.0}",ok,1600,100,20,0.8,0.9206201856854541,0.6356637735607239,0.784038821135885,5.205669200004195,0.6436153000104241,,188.83680940903076,5.807994305804183,0.9445275383610428,5.212381555016443e-17,1.876227457377887,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 185.84355138682213, ""kmeans_norm"": 187.57693498779508, ""kmeans_raw"": 188.83680940903076}",
100Leaves,1,MULTI_RELATION_7,,formal,,PSF-CE,"{""lambda"": 0.665, ""q"": 0.72}",ok,1600,100,20,0.801875,0.920614936216084,0.6163326845331919,0.7928873893263646,5.562472900011926,0.6325596000096994,,79.08910817877619,1.9434144092426378,0.48396114990312405,0.0009940246820036975,1.9216646381994371,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 77.5500100255432, ""kmeans_norm"": 77.9020503352789, ""kmeans_raw"": 79.08910817877619}",
100Leaves,1,MULTI_RELATION_7,,formal,,Poly2,"{""eta"": 8.0}",ok,1600,100,20,0.81,0.9255293442929232,0.6585017168402943,0.8002903361618092,4.459860199989635,0.5103146999899764,,258.383882614446,7.888523658401077,1.275483913708388,,,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 251.84194198191798, ""kmeans_norm"": 254.95472512562384, ""kmeans_raw"": 258.383882614446}",
100Leaves,2,MULTI_RELATION_7,,formal,,AggregatePower,"{""q_after"": 6.0}",ok,1600,100,20,0.8225,0.9298380804230945,0.7133734964920379,0.814855118149775,5.665169200001401,0.6503236999997171,,31.703288078533397,3.519076611027587,0.010210050546296225,,,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 31.567605039882203, ""kmeans_norm"": 31.66994500573123, ""kmeans_raw"": 31.703288078533397}",
100Leaves,2,MULTI_RELATION_7,,formal,,CA,{},ok,1600,100,20,0.8225,0.9298380804230945,0.7133734964920379,0.814855118149775,5.564861499995459,0.6715774000040255,,47.78974863786185,0.9999999999999984,0.3475032189738728,,,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 46.97241449493878, ""kmeans_norm"": 47.22844538481884, ""kmeans_raw"": 47.78974863786185}",
100Leaves,2,MULTI_RELATION_7,,formal,,LinearPair,"{""lambda"": 3.0}",ok,1600,100,20,0.8225,0.9298380804230945,0.7133734964920379,0.814855118149775,5.373297099999036,0.6356866999994963,,191.2961294248768,5.675924829907475,0.9615737630297905,5.567356906747746e-17,1.8809190934420834,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 187.69809268941006, ""kmeans_norm"": 189.34544962522887, ""kmeans_raw"": 191.2961294248768}",
100Leaves,2,MULTI_RELATION_7,,formal,,PSF-CE,"{""lambda"": 0.665, ""q"": 0.72}",ok,1600,100,20,0.829375,0.9298803096743712,0.7061896158955697,0.8268460391584709,5.7963460000028135,0.5860093999945093,,79.70078793650336,1.90935644172591,0.49124331452895176,0.001008666768656616,1.9276370308687423,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 77.98710728398277, ""kmeans_norm"": 78.78491986063334, ""kmeans_raw"": 79.70078793650336}",
100Leaves,2,MULTI_RELATION_7,,formal,,Poly2,"{""eta"": 8.0}",ok,1600,100,20,0.83375,0.9308860672257488,0.6892127079902718,0.8279687740699468,5.386812299999292,0.3355158000049414,,260.1891781716252,7.6935694949253595,1.2985929908654978,,,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 253.33234980912306, ""kmeans_norm"": 257.7685063985155, ""kmeans_raw"": 260.1891781716252}",
COIL20,0,BKCC_V2,,formal,,AggregatePower,"{""q_after"": 6.0}",ok,1440,20,20,0.6798611111111111,0.8122435416874325,0.6456838827346848,0.6625780051413829,0.43839070000103675,0.010236699992674403,,10.252493965001893,1.907263224839561,0.00699267098115725,,,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 10.151095282024645, ""kmeans_norm"": 10.201089106209077, ""kmeans_raw"": 10.252493965001893}",
COIL20,0,BKCC_V2,,formal,,CA,{},ok,1440,20,20,0.6798611111111111,0.8122435416874325,0.6456838827346848,0.6625780051413829,0.4335194000013871,0.0114253999927314,,13.539006817792462,0.9999999999999998,0.38303900630238696,,,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 13.389258367855714, ""kmeans_norm"": 13.467135152741868, ""kmeans_raw"": 13.539006817792462}",
COIL20,0,BKCC_V2,,formal,,LinearPair,"{""lambda"": 3.0}",ok,1440,20,20,0.6798611111111111,0.8122435416874325,0.6456838827346848,0.6625780051413829,0.4647514000098454,0.011260800005402416,,50.20577839681356,4.81371681542196,0.9254356998784599,1.7458175022246575e-16,1.3464222500296705,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 49.684265262999446, ""kmeans_norm"": 49.899262179813554, ""kmeans_raw"": 50.20577839681356}",
COIL20,0,BKCC_V2,,formal,,PSF-CE,"{""lambda"": 0.665, ""q"": 0.72}",ok,1440,20,20,0.6805555555555556,0.8042433942649757,0.6333491417664486,0.6603706606000814,0.4958427999954438,0.011511099990457296,,21.636431494986887,1.8101383747615443,0.5092182905107414,0.0009559623983685153,1.3572850111426211,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 21.45661551720057, ""kmeans_norm"": 21.62347055265649, ""kmeans_raw"": 21.636431494986887}",
COIL20,0,BKCC_V2,,formal,,Poly2,"{""eta"": 8.0}",ok,1440,20,20,0.6791666666666667,0.8160636599133062,0.6543190539646488,0.6648891368617131,0.5271502999967197,0.015711899992311373,,87.32523185842386,8.58744348669884,1.544244070085373,,,spectral,kmeans_norm,0,0,[],"{""cluster_qr"": 83.72575797350963, ""kmeans_norm"": 87.32523185842386, ""kmeans_raw"": 86.45074248404083}",
COIL20,1,BKCC_V2,,formal,,AggregatePower,"{""q_after"": 6.0}",ok,1440,20,20,0.7236111111111111,0.8223975978323744,0.6754377997643961,0.7114904698464013,0.5740197999984957,0.019275400001788512,,9.93566375884718,1.9235710571483235,0.01151826572035448,,,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 9.681597599408596, ""kmeans_norm"": 9.916684822470542, ""kmeans_raw"": 9.93566375884718}",
COIL20,1,BKCC_V2,,formal,,CA,{},ok,1440,20,20,0.7236111111111111,0.8223975978323744,0.6754377997643961,0.7114904698464013,0.48393179998674896,0.009387799989781342,,13.49160256575949,0.9999999999999998,0.4187750693104787,,,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 13.45370049185845, ""kmeans_norm"": 13.470500038601275, ""kmeans_raw"": 13.49160256575949}",
COIL20,1,BKCC_V2,,formal,,LinearPair,"{""lambda"": 3.0}",ok,1440,20,20,0.7236111111111111,0.8223975978323744,0.6754377997643961,0.7114904698464013,0.48372699999890756,0.01487759999872651,,50.01096148815487,4.908090744546548,1.0,1.3540137512656106e-16,1.3560992314523523,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 49.224215673660524, ""kmeans_norm"": 49.92702665322188, ""kmeans_raw"": 50.01096148815487}",
COIL20,1,BKCC_V2,,formal,,PSF-CE,"{""lambda"": 0.665, ""q"": 0.72}",ok,1440,20,20,0.7236111111111111,0.8223975978323743,0.6754377997643961,0.7114904698464014,0.4281282000010833,0.011445299998740666,,21.611619709132526,1.8367583968930692,0.5676871678087212,0.0008443582863483874,1.3668964140443474,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 21.498924428039647, ""kmeans_norm"": 21.57634925438426, ""kmeans_raw"": 21.611619709132526}",
COIL20,1,BKCC_V2,,formal,,Poly2,"{""eta"": 8.0}",ok,1440,20,20,0.725,0.8226895541529039,0.6774345997683057,0.7149060634912294,0.42480650001380127,0.009656700000050478,,86.55824457557885,8.708800888421552,1.6338342165237987,,,spectral,kmeans_norm,0,0,[],"{""cluster_qr"": 82.31575690714226, ""kmeans_norm"": 86.55824457557885, ""kmeans_raw"": 85.29991633639327}",
COIL20,2,BKCC_V2,,formal,,AggregatePower,"{""q_after"": 6.0}",ok,1440,20,20,0.7069444444444445,0.8145300240272305,0.6499567789554465,0.6929871380254088,0.4008276999957161,0.013884400003007613,,10.268390777624901,2.068002410143787,0.03680955485957084,,,spectral,kmeans_norm,0,0,[],"{""cluster_qr"": 10.262581400602299, ""kmeans_norm"": 10.268390777624901, ""kmeans_raw"": 10.22360457241501}",
COIL20,2,BKCC_V2,,formal,,CA,{},ok,1440,20,20,0.6972222222222222,0.8072484721103235,0.6314226460833477,0.6821626470874873,0.43892139999661595,0.013343500002520159,,13.759874411183572,1.000000000000001,0.49902030076778764,,,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 13.702574096868808, ""kmeans_norm"": 13.735718246761463, ""kmeans_raw"": 13.759874411183572}",
COIL20,2,BKCC_V2,,formal,,LinearPair,"{""lambda"": 3.0}",ok,1440,20,20,0.6958333333333333,0.8131192212808804,0.6396704424460419,0.6807730512259053,0.3786935999960406,0.01189650000014808,,52.522538785849754,5.002944263064493,1.3997503662142132,1.2179622445599658e-16,1.4089787904740698,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 49.7420950579885, ""kmeans_norm"": 52.21863163037982, ""kmeans_raw"": 52.522538785849754}",
COIL20,2,BKCC_V2,,formal,,PSF-CE,"{""lambda"": 0.665, ""q"": 0.72}",ok,1440,20,20,0.6972222222222222,0.8072484721103235,0.6314226460833477,0.6821626470874873,0.4286673000024166,0.011252600001171231,,22.315091052622865,1.8552526709030834,0.7253144108800095,0.0008484988653322244,1.4198167200490388,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 22.082647598087966, ""kmeans_norm"": 22.2895855819846, ""kmeans_raw"": 22.315091052622865}",
COIL20,2,BKCC_V2,,formal,,Poly2,"{""eta"": 8.0}",ok,1440,20,20,0.6958333333333333,0.8131192212808804,0.6396704424460419,0.6807730512259053,0.39324049999413546,0.011781900000642054,,88.54087509508024,8.606576972537122,2.325594518649029,,,spectral,kmeans_raw,0,0,[],"{""cluster_qr"": 84.89180212000709, ""kmeans_norm"": 88.02673175107893, ""kmeans_raw"": 88.54087509508024}",
